,contractSymbol,strike,currency,lastPrice,change,percentChange,volume,openInterest,bid,ask,contractSize,expiration,lastTradeDate,impliedVolatility,inTheMoney
0,FB220225P00100000,100.0,USD,0.01,0.0,0.0,1.0,214,0.0,0.01,REGULAR,1645747200,1645562583,4.375004531249999,False
1,FB220225P00120000,120.0,USD,0.01,0.0,0.0,24.0,86,0.0,0.01,REGULAR,1645747200,1645203677,3.3750015624999996,False
2,FB220225P00125000,125.0,USD,0.01,0.0,0.0,1.0,8,0.0,0.01,REGULAR,1645747200,1645540602,3.1250021875,False
3,FB220225P00130000,130.0,USD,0.01,0.0,0.0,51.0,268,0.0,0.01,REGULAR,1645747200,1645629880,2.8750028125,False
4,FB220225P00135000,135.0,USD,0.03,0.0,0.0,2.0,289,0.0,0.01,REGULAR,1645747200,1645724677,2.68750328125,False
5,FB220225P00140000,140.0,USD,0.01,0.0,0.0,1.0,292,0.0,0.01,REGULAR,1645747200,1645721831,2.50000375,False
6,FB220225P00145000,145.0,USD,0.01,0.0,0.0,2.0,1621,0.0,0.01,REGULAR,1645747200,1645716410,2.2500043749999996,False
7,FB220225P00150000,150.0,USD,0.01,0.0,0.0,1.0,1635,0.0,0.01,REGULAR,1645747200,1645731368,2.0625048437499998,False
8,FB220225P00160000,160.0,USD,0.01,0.0,0.0,832.0,2749,0.0,0.01,REGULAR,1645747200,1645732272,1.6875015625,False
9,FB220225P00165000,165.0,USD,0.01,0.0,0.0,416.0,1287,0.0,0.01,REGULAR,1645747200,1645735907,1.5312523437499999,False
10,FB220225P00170000,170.0,USD,0.01,0.0,0.0,75.0,1358,0.0,0.01,REGULAR,1645747200,1645800262,1.3750031249999999,False
11,FB220225P00172500,172.5,USD,0.01,0.0,0.0,9.0,1117,0.0,0.01,REGULAR,1645747200,1645803703,1.2812535937499998,False
12,FB220225P00175000,175.0,USD,0.01,0.0,0.0,55.0,990,0.0,0.01,REGULAR,1645747200,1645804209,1.1875040625,False
13,FB220225P00177500,177.5,USD,0.01,-0.01,-50.0,122.0,610,0.0,0.01,REGULAR,1645747200,1645803281,1.125004375,False
14,FB220225P00180000,180.0,USD,0.01,-0.01,-50.0,385.0,3436,0.0,0.01,REGULAR,1645747200,1645804209,1.0312548437500002,False
15,FB220225P00182500,182.5,USD,0.01,-0.02,-66.66667,412.0,1450,0.0,0.01,REGULAR,1645747200,1645804175,0.937500625,False
16,FB220225P00185000,185.0,USD,0.01,-0.03,-75.0,504.0,2958,0.0,0.01,REGULAR,1645747200,1645804267,0.87500125,False
17,FB220225P00187500,187.5,USD,0.01,-0.04,-79.99999,383.0,2346,0.0,0.01,REGULAR,1645747200,1645804476,0.7812521875,False
18,FB220225P00190000,190.0,USD,0.01,-0.049999997,-83.33333,3265.0,7133,0.0,0.01,REGULAR,1645747200,1645804724,0.6875031250000001,False
19,FB220225P00192500,192.5,USD,0.02,-0.06,-75.0,770.0,2727,0.01,0.02,REGULAR,1645747200,1645804620,0.6953155468750001,False
20,FB220225P00195000,195.0,USD,0.01,-0.1,-90.909096,2930.0,6666,0.01,0.02,REGULAR,1645747200,1645804679,0.6093789062500001,False
21,FB220225P00197500,197.5,USD,0.03,-0.16,-84.210526,1837.0,3518,0.02,0.03,REGULAR,1645747200,1645804721,0.5507857421875001,False
22,FB220225P00200000,200.0,USD,0.06,-0.27,-81.818184,12082.0,6475,0.04,0.05,REGULAR,1645747200,1645804860,0.507817421875,False
23,FB220225P00202500,202.5,USD,0.1,-0.53999996,-84.37499,6920.0,4736,0.11,0.12,REGULAR,1645747200,1645804873,0.476567734375,False
24,FB220225P00205000,205.0,USD,0.27,-0.95000005,-77.86886,11712.0,2649,0.21,0.24,REGULAR,1645747200,1645804845,0.42578699218750005,False
25,FB220225P00207500,207.5,USD,0.72,-1.47,-67.12329,3709.0,953,0.58,0.64,REGULAR,1645747200,1645804837,0.41602146484374997,False
26,FB220225P00210000,210.0,USD,1.53,-2.01,-56.779663,2170.0,3430,1.61,1.67,REGULAR,1645747200,1645804793,0.4585015087890626,False
27,FB220225P00212500,212.5,USD,3.6,-1.8000002,-33.333336,112.0,1040,3.2,3.55,REGULAR,1645747200,1645804808,0.5400436621093752,True
28,FB220225P00215000,215.0,USD,5.3,-2.4199996,-31.347147,771.0,2712,4.9,5.35,REGULAR,1645747200,1645804771,0.5429733203125001,True
29,FB220225P00217500,217.5,USD,7.61,-2.4699998,-24.503967,98.0,759,7.5,8.7,REGULAR,1645747200,1645804766,0.8481460498046874,True
30,FB220225P00220000,220.0,USD,10.0,-2.5299997,-20.191538,110.0,1100,10.6,11.2,REGULAR,1645747200,1645804710,1.0996138769531252,True
31,FB220225P00222500,222.5,USD,14.3,-0.8199997,-5.4232783,79.0,708,12.1,13.15,REGULAR,1645747200,1645803439,0.991211025390625,True
32,FB220225P00225000,225.0,USD,15.2,-3.8499994,-20.20997,57.0,1479,15.6,16.05,REGULAR,1645747200,1645804778,1.3789093554687497,True
33,FB220225P00227500,227.5,USD,17.73,-4.120001,-18.855839,25.0,455,17.2,17.85,REGULAR,1645747200,1645803893,1.2060586572265624,True
34,FB220225P00230000,230.0,USD,19.8,-2.7000008,-12.000003,92.0,863,20.45,21.0,REGULAR,1645747200,1645804454,1.6171894140625,True
35,FB220225P00232500,232.5,USD,23.34,-7.1800003,-23.525557,19.0,172,22.2,22.85,REGULAR,1645747200,1645803316,1.44140904296875,True
36,FB220225P00235000,235.0,USD,25.81,-1.3100014,-4.8303885,16.0,451,24.75,25.7,REGULAR,1645747200,1645803350,1.6533220458984377,True
37,FB220225P00237500,237.5,USD,32.56,0.0,0.0,13.0,43,27.4,28.05,REGULAR,1645747200,1645733364,1.7666027294921873,True
38,FB220225P00240000,240.0,USD,30.75,-5.25,-14.583333,52.0,331,29.6,30.45,REGULAR,1645747200,1645803817,1.7685558447265624,True
39,FB220225P00242500,242.5,USD,37.63,0.0,0.0,7.0,19,32.45,34.05,REGULAR,1645747200,1645733364,2.2343794140624995,True
40,FB220225P00245000,245.0,USD,38.0,-11.68,-23.510468,12.0,271,34.7,36.05,REGULAR,1645747200,1645800458,2.1679733300781248,True
41,FB220225P00247500,247.5,USD,41.6,0.0,0.0,5.0,8,37.15,38.3,REGULAR,1645747200,1645626713,2.1914107714843745,True
42,FB220225P00250000,250.0,USD,40.0,-11.75,-22.705315,2.0,278,40.0,41.0,REGULAR,1645747200,1645803967,2.4404335864257813,True
43,FB220225P00252500,252.5,USD,54.05,0.0,0.0,6.0,0,42.3,44.0,REGULAR,1645747200,1645647356,2.6191440771484373,True
44,FB220225P00255000,255.0,USD,53.58,0.0,0.0,9.0,36,44.55,45.65,REGULAR,1645747200,1645730304,2.4082071044921873,True
45,FB220225P00257500,257.5,USD,49.55,0.0,0.0,2.0,0,47.0,48.7,REGULAR,1645747200,1645214123,2.6562533593750004,True
46,FB220225P00260000,260.0,USD,64.37,0.0,0.0,1.0,30,49.8,51.4,REGULAR,1645747200,1645716373,2.891604333496094,True
47,FB220225P00262500,262.5,USD,64.0,0.0,0.0,1.0,0,52.15,53.2,REGULAR,1645747200,1645649230,2.7314484838867186,True
48,FB220225P00265000,265.0,USD,69.26,0.0,0.0,2.0,4,54.6,55.35,REGULAR,1645747200,1645713160,2.6757845605468753,True
49,FB220225P00267500,267.5,USD,65.13,0.0,0.0,2.0,0,57.3,58.8,REGULAR,1645747200,1645558420,3.1435568286132813,True
50,FB220225P00270000,270.0,USD,62.78,-0.3899994,-0.61738074,2.0,71,59.65,60.7,REGULAR,1645747200,1645735282,2.994143139648437,True
51,FB220225P00272500,272.5,USD,69.2,0.0,0.0,1.0,0,62.05,63.3,REGULAR,1645747200,1645562401,3.0781273046874995,True
52,FB220225P00275000,275.0,USD,71.22,2.9899979,4.382233,1.0,28,64.55,65.45,REGULAR,1645747200,1645799476,3.027346181640625,True
53,FB220225P00280000,280.0,USD,72.77,-0.23000336,-0.3150731,1.0,14,69.5,70.75,REGULAR,1645747200,1645735282,3.286134597167969,True
54,FB220225P00285000,285.0,USD,80.09,-4.9800034,-5.854007,1.0,18,74.45,75.45,REGULAR,1645747200,1645799400,3.2949236376953124,True
55,FB220225P00290000,290.0,USD,80.3,-9.849998,-10.926232,6.0,80,80.05,81.0,REGULAR,1645747200,1645804001,3.8896487133789064,True
56,FB220225P00295000,295.0,USD,85.35,-2.7000046,-3.0664446,7.0,60,84.95,86.2,REGULAR,1645747200,1645804001,4.079106463623047,True
57,FB220225P00300000,300.0,USD,92.05,-4.699997,-4.857878,2.0,120,90.0,91.1,REGULAR,1645747200,1645802456,4.214848481445312,True
58,FB220225P00305000,305.0,USD,99.41,-1.0499954,-1.0451876,1.0,119,94.7,95.85,REGULAR,1645747200,1645800303,4.1562548046875,True
59,FB220225P00310000,310.0,USD,103.45,-2.0699997,-1.9617132,1.0,3,99.95,100.85,REGULAR,1645747200,1645800055,4.396488879394531,True
60,FB220225P00315000,315.0,USD,108.89,-7.529999,-6.46796,2.0,42,104.65,105.7,REGULAR,1645747200,1645801240,4.347660815429686,True
61,FB220225P00320000,320.0,USD,114.92,0.0,0.0,2.0,11,109.8,110.95,REGULAR,1645747200,1645540825,4.65039481201172,True
62,FB220225P00325000,325.0,USD,115.5,-11.949997,-9.3762245,1.0,168,114.65,115.4,REGULAR,1645747200,1645802715,4.462895046386719,True
63,FB220225P00330000,330.0,USD,125.03,-1.3700027,-1.0838629,1.0,9,120.0,121.1,REGULAR,1645747200,1645799415,5.0527380590820306,True
64,FB220225P00335000,335.0,USD,130.03,9.830002,8.178039,1.0,6,124.45,126.05,REGULAR,1645747200,1645799415,4.9287147766113275,True
65,FB220225P00340000,340.0,USD,138.7,0.0,0.0,1.0,2,129.25,130.65,REGULAR,1645747200,1645633666,4.742191572265625,True
66,FB220225P00345000,345.0,USD,142.47,0.0,0.0,4.0,0,134.65,135.5,REGULAR,1645747200,1645548659,4.996097504882812,True
67,FB220225P00350000,350.0,USD,121.23,0.0,0.0,1.0,0,139.45,140.55,REGULAR,1645747200,1644508565,5.027347465820313,True
68,FB220225P00355000,355.0,USD,141.08,0.0,0.0,2.0,0,144.95,146.65,REGULAR,1645747200,1645120467,5.868166727294922,True
69,FB220225P00360000,360.0,USD,150.95,-13.059998,-7.962928,2.0,0,149.65,150.65,REGULAR,1645747200,1645802881,5.414065732421873,True
70,FB220225P00365000,365.0,USD,139.28,0.0,0.0,4.0,0,154.1,155.55,REGULAR,1645747200,1644419013,5.128909838867187,True
71,FB220225P00370000,370.0,USD,152.12,0.0,0.0,2.0,0,159.9,161.25,REGULAR,1645747200,1644951254,6.035158706054688,True
